cluster	nomenclature	taxon
4761	1.4.1.5.5.4.2.4.1.1	a/indonesia/8228/2008_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/central_java/053/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/central_java/52/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/west_java/015/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/east_java/013/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/west_java/6-2/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/temanggung/bbvw-1203b-viii/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/indonesia/nihrd11073/2011_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/west_java/127/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/banten/019/2009_CLADE2.1.3.2b
4761	1.4.1.5.5.4.2.4.1.1	a/chicken/west_java/131/2010_CLADE2.1.3.2b
677	1.4.1.5.6.1	a/goose/guiyang/4180/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/326/2006_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/309/2006_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3521/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/chicken/guiyang/3055/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3751/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3783/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3163/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3000/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3120/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3016/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3009/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3422/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/chicken/guiyang/3570/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3405/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3475/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3242/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/goose/guiyang/3610/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3962/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3845/2005_CLADE2.3.3
677	1.4.1.5.6.1	a/duck/guiyang/3971/2005_CLADE2.3.3
679	1.4.1.5.6.2	a/duck/fujian/1734/05_CLADE2.3.4
679	1.4.1.5.6.2	a/goose/yunnan/2140/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/goose/guangxi/5414/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/jiangxi/1/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/duck/anhui/56/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/mallard/huadong/s/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/fujian/1/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/common_magpie/hong_kong/2256/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/common_magpie/hong_kong/2125/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/little_egret/hong_kong/718/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/wild_duck/hunan/211/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/wild_duck/hunan/021/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/crested_myna/hong_kong/540/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/duck/jiangxi/80/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/duck/hunan/301/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/duck/hunan/324/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/duck/hunan/307/2006_CLADE2.3.4
679	1.4.1.5.6.2	a/mallard/huadong/lk/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/goose/guangdong/08/2005_CLADE2.3.4
679	1.4.1.5.6.2	a/chicken/malaysia/5223/2007_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/duck/eastern_china/057/2007_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/goose/eastern_china/223/2008_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/peregrine_falcon/hong_kong/2142/2008_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/hong_kong/ap156/2008_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/hong_kong/8825-2/2008_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/peregrine_falcon/hong_kong/810/2009_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/huadong/qg16/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/huadong/qlh/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/china/k0602/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/north_china/k0604/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/shandong/k0603/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/huadong/qp1/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/huazhong/qg22/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/china/jx/2011_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/jiangsu/k0101/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/jiangsu/wj/2009_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/jiangsu/xz/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/eastern_china/zg16/2010_CLADE2.3.4
2223	1.4.1.5.6.2.3.5	a/chicken/eastern_china/zg56/2011_CLADE2.3.4
692	1.4.1.2.2.2	a/environment/hunan/2-16/2007_CLADE7.2
692	1.4.1.2.2.2	a/environment/hunan/2-1/2007_CLADE7.2
692	1.4.1.2.2.2	a/environment/hunan/1-12/2007_CLADE7.2
692	1.4.1.2.2.2	a/chicken/jiangsu/18/2008_CLADE7.2
692	1.4.1.2.2.2	a/swine/jiangsu/1/2008_CLADE7.2
692	1.4.1.2.2.2	a/chicken/vietnam/ncvd-swab15/2008_CLADE7.2
692	1.4.1.2.2.2	a/chicken/vietnam/ncvd-swab17/2008_CLADE7.2
692	1.4.1.2.2.2	a/chicken/vietnam/ncvd-093/2008_CLADE7.2
1207	1.4.1.5.6.2.3.1	a/goose/shantou/11989/2006_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/hubei/2856/2007_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/duck/henan/1650/2006_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/henan/1362/2006_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/anhui/1089/2007_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/laos/1/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/laos/13/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/laos/35/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/laos/33/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/laos/17/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/duck/eastern_china/909/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/duck/shandong/009/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/duck_feces/hebei/5/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/beijing/1/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/water/hebei/1/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/jiangsu/6/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/guangdong/1/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/duck/vietnam/ncvd-013/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/jiangsu/2/2007_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/jiangsu/4/2007_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/shandong/1/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/tree_sparrow/jiangsu/1/2008_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/swine/jiangsu/2/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/shandong/a-1/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/water/hunan/3/2009_CLADE2.3.4
1207	1.4.1.5.6.2.3.1	a/chicken/hunan/1/2009_CLADE2.3.4
4291	1.4.1.5.5.4.2.4.1	a/indonesia/cdc887/2006_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/cdc938/2006_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/tll012/2006_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/cdc1032n/2007_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/cdc1046t/2007_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/cdc1046/2007_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/cdc1031/2007_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/tll014/2006_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/muscovy_duck/west_java/bks3/2007_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/indonesia/7272/2008_CLADE2.1.3.2
4291	1.4.1.5.5.4.2.4.1	a/chicken/banten/srg-fadh/2008_CLADE2.1.3.2
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/1079-namru3/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/1129n3-hk9/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/egypt/1604-namru3/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/1709-3vir08/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/2628-1/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/3043namru3-clevb56/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/22nlqp-clevb232/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/0891-nlqp/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/0841-nlqp/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/088-nlqp/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/0877-nlqp/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/1709-10/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/0813-nlqp/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/rimd10-6/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/rimd1-5/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/0962s-nlqp/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/0971sm-nlqp/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/0956-nlqp/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/1081-namru3/2006_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/452-1vir07/2006_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/1889n3-sm26/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/5169-4/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/1709-4vir08/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/quail/egypt/07120-nlqp/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/3049namru3-clevb75/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/07125-nlqp/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/turkey/egypt/9398namru3-clevb195/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/0814s-nlqp/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/0838-nlqp/2008_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/egypt/0960-nlqp/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/0934sm-nlqp/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/0964-nlqp/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/duck/egypt/09118sm-nlqp/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/dakahlia/103/2007_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/dakahlia/116/2009_CLADE2.2.1
2756	1.4.1.5.3.1.1.4.1	a/chicken/gharbia/124/2007_CLADE2.2.1
1222	1.4.1.5.6.2.3.4	a/duck/vietnam/219/2005_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/213/2005_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/vietnam/215/2005_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/vietnam/208/2005_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/hai_phong_/208/2006_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/guangxi/150/2006_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/guangxi/5075/2005_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/guangxi/5195/2005_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/guangxi/5457/2005_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/goose/guangxi/5392/2005_CLADE2.3.4
1222	1.4.1.5.6.2.3.4	a/duck/yunnan/6490/2006_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/goose/yunnan/6193/2006_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/39/2007_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-44/2007_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-103/2007_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-45/2007_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/cao_bang/43/2007_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/vietnam/hn31432m/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/village_chicken/kyaing_tong/2433/2007_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/shan/2626/2007_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/laos/16/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/viet_nam/tmu011/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/ncvd-079/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-035/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/viet_nam/tmu008/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/viet_nam/tmu007/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/ncvd-034/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/viet_nam/tmu003/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/viet_nam/tmu002/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-081/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-080/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/viet_nam/tmu012/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/environment/guizhou/4/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/lao/670/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/environment/lao/977/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/lao/968/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/lao/9/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/lao/6/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/lao/987/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/lao/961/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/guizhou/1/2012_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/ncvd-038/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-083/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/ncvd-082/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/viet_nam/tmu014/2008_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/environment/guizhou/2/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/yangon/254/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/yangon/182/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/bangladesh/3012/2011_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/bangladesh/11rs1984-30/2011_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/bangladesh/11rs1984-37/2011_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-281/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-282/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-283/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-296/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-295/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/ncvd-402/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/ngan/vietnam/ncvd-420/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/ncvd-388/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-383/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/vietnam/ncvd-391/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-392/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/muscovy_duck/vietnam/ncvd-384/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-394/2010_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/chicken/vietnam/ncvd-381/2009_CLADE2.3.4.2
1222	1.4.1.5.6.2.3.4	a/duck/vietnam/ncvd-472/2010_CLADE2.3.4.2
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/ncvd-52/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/phu_tho/07-48/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/52/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/house_crow/hong_kong/1203/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/japanese_white-eye/hong_kong/737/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/avian/hong_kong/2372/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/scaly-breasted_munia/hong_kong/2572/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/viet_nam/tmu006/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/guangxi/1/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/quail/vietnam/ncvd-037/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-026/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/vietnam/ut31394ii/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-20/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/18129/2009_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/ninh_binh/07-68/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/nam_dinh/07-87/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/vietnam/ut31239/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/48/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/ncvd-120/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/son_la/07-85/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/ncvd-47/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/ha_nam/07-47/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-56/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-57/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-111/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/ncvd-112/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-65/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/bac_gieng/07-66/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/bac_giang/07-74/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/ncvd-51/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-110/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/vietnam/ut31203a/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-113/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/ncvd-114/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/vietnam/hn31388m1/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-086/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/57/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/ha_tinh/07-53/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-71/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-81/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/43/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-63/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-62/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/ha_nam/07-84/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/ha_nam/07-83/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-50/07_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/nghe_an/07-49/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/53/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-014/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-084/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/viet_nam/tmu015/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/avian/vietnam/ncvd-132/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/avian/vietnam/ncvd-133/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-005/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/avian/vietnam/ncvd-124/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/ncvd-041/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-024/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-028/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-006/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/viet_nam/tmu005/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/viet_nam/tmu004/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-186/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-185/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-187/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-188/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/muscovy_duck/vietnam/41/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-019/2008_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-116/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/nam_dinh/07-91/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-100/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/ncvd-94/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/chicken/vietnam/ncvd-108/2007_CLADE2.3.4.3
1224	1.4.1.5.6.2.3.6	a/duck/vietnam/50/2007_CLADE2.3.4.3
