clustername,bootstrap,leafname,branchPath,medianOfDistances,sequencesperCluster
10296,0.9999,'a/chicken/guangxi/1212/2006_CLADE2_3_4',0.05430900364761088,0.011385372908382999,117
10296,0.9999,'a/goose/guangxi/4513/2005_CLADE2_3_4',0.05229475898276132,0.011385372908382999,117
10296,0.9999,'a/muscovy_duck/vietnam/209/2005_CLADE2_3_4',0.0516314838076272,0.011385372908382999,117
10296,0.9999,'a/duck/hunan/15/2004_CLADE2_3_3',0.0449978369563391,0.011385372908382999,117
10296,0.9999,'a/chicken/shantou/1233/2006_CLADE2_3_4',0.05698757803967069,0.011385372908382999,117
10296,0.9999,'a/duck/yunnan/4873/2006_CLADE2_3_4',0.05494655248745949,0.011385372908382999,117
10296,0.9999,'a/muscovy_duck/vietnam/39/2007_CLADE2_3_4',0.06158521830771924,0.011385372908382999,117
10296,0.9999,'a/duck/guiyang/3242/2005_CLADE2_3_3',0.056071305124537264,0.011385372908382999,117
10296,0.9999,'a/duck/fujian/1734/05_CLADE2_3_4',0.051650095882986406,0.011385372908382999,117
10296,0.9999,'a/duck/guangxi/1436/2006_CLADE2_3_4',0.05295816013744525,0.011385372908382999,117
10296,0.9999,'a/duck/guiyang/293/2006_CLADE2_3_4',0.05361971679800328,0.011385372908382999,117
10296,0.9999,'a/duck/fujian/11094/2005_CLADE2_3_4',0.05428972149255366,0.011385372908382999,117
10296,0.9999,'a/duck/hunan/5106/2005_CLADE2_3_4',0.05229544995175842,0.011385372908382999,117
10296,0.9999,'a/duck/fujian/668/2006_CLADE2_3_4',0.055043273689684376,0.011385372908382999,117
10296,0.9999,'a/duck/vietnam/50/2007_CLADE2_3_4',0.06223464198088003,0.011385372908382999,117
10296,0.9999,'a/goose/guiyang/3422/2005_CLADE2_3_3',0.05674001483208902,0.011385372908382999,117
10296,0.9999,'a/munia/hong_kong/2454/2006_CLADE2_3_4',0.05298001258086504,0.011385372908382999,117
10296,0.9999,'a/goose/yunnan/1143/2006_CLADE2_3_4',0.05495578578995144,0.011385372908382999,117
10296,0.9999,'a/chicken/guiyang/1018/2006_CLADE2_3_4',0.05295862462233777,0.011385372908382999,117
10296,0.9999,'a/duck/guangxi/288/2006_CLADE2_3_4',0.05229897833979378,0.011385372908382999,117
10296,0.9999,'a/duck/guiyang/1260/2006_CLADE2_3_4',0.054719717531974583,0.011385372908382999,117
10296,0.9999,'a/goose/guangxi/1898/2006_CLADE2_3_4',0.052297152917392724,0.011385372908382999,117
10296,0.9999,'a/common_magpie/hong_kong/645/2006_CLADE2_3_4',0.0543501445913312,0.011385372908382999,117
10296,0.9999,'a/jiangsu/1/2007_CLADE2_3_4',0.061665881023990475,0.011385372908382999,117
10296,0.9999,'a/chicken/hong_kong/282/2006_CLADE2_3_4',0.052962800197812084,0.011385372908382999,117
10296,0.9999,'a/human/china/gd02/2006_CLADE2_3_4',0.054267271496360146,0.011385372908382999,117
10296,0.9999,'a/duck/vietnam/37/2007_CLADE2_3_4',0.06376104237876823,0.011385372908382999,117
10296,0.9999,'a/duck/guangxi/392/2006_CLADE2_3_4',0.053617999286249725,0.011385372908382999,117
10296,0.9999,'a/anhui/1/2005_CLADE2_3_4',0.05295086488752463,0.011385372908382999,117
10296,0.9999,'a/chicken/guiyang/3570/2005_CLADE2_3_3',0.05674001483208902,0.011385372908382999,117
10296,0.9999,'a/common_magpie/hong_kong/2256/2006_CLADE2_3_4',0.052321618009279806,0.011385372908382999,117
10296,0.9999,'a/goose/guangxi/4289/2005_CLADE2_3_4',0.05164035876470192,0.011385372908382999,117
10296,0.9999,'a/chicken/guiyang/3721/2005_CLADE2_3_4',0.05229536209847891,0.011385372908382999,117
10296,0.9999,'a/crested_myna/hong_kong/540/2006_CLADE2_3_4',0.05505381858872783,0.011385372908382999,117
10296,0.9999,'a/goose/yunnan/3798/2006_CLADE2_3_4',0.060897731210331076,0.011385372908382999,117
10296,0.9999,'a/goose/guangxi/532/2006_CLADE2_3_4',0.053639909963913025,0.011385372908382999,117
10296,0.9999,'a/goose/shantou/18442/2005_CLADE2_3_4',0.05098601748595503,0.011385372908382999,117
10296,0.9999,'a/little_egret/hong_kong/718/2006_CLADE2_3_4',0.05364526765937339,0.011385372908382999,117
10296,0.9999,'a/chicken/guiyang/4059/2005_CLADE2_3_4',0.051638970728102036,0.011385372908382999,117
10296,0.9999,'a/duck/guiyang/497/2006_CLADE2_3_4',0.05295991285495429,0.011385372908382999,117
10296,0.9999,'a/muscovy_duck/vietnam/51/2007_CLADE2_3_4',0.06092618732520256,0.011385372908382999,117
10296,0.9999,'a/duck/guangxi/1258/2006_CLADE2_3_4',0.05361968134061127,0.011385372908382999,117
10296,0.9999,'a/chicken/zhejiang/24/2005_CLADE2_3_4',0.05163164369692145,0.011385372908382999,117
10296,0.9999,'a/chicken/guangxi/1951/2006_CLADE2_3_4',0.054940401449925104,0.011385372908382999,117
10296,0.9999,'a/chicken/hong_kong/947/2006_CLADE2_3_4',0.05295487238242263,0.011385372908382999,117
10296,0.9999,'a/chicken/nongkhai/niah400802/2007_CLADE2_3_4',0.05894666893638804,0.011385372908382999,117
10296,0.9999,'a/duck/guangxi/744/2006_CLADE2_3_4',0.052296434457478704,0.011385372908382999,117
10296,0.9999,'a/muscovy_duck/vietnam/57/2007_CLADE2_3_4',0.06158776085774458,0.011385372908382999,117
10296,0.9999,'a/goose/guangxi/582/2006_CLADE2_3_4',0.05427871384375283,0.011385372908382999,117
10296,0.9999,'a/duck/guangxi/4428/2005_CLADE2_3_4',0.05097186206060716,0.011385372908382999,117
10296,0.9999,'a/duck/guiyang/1418/2006_CLADE2_3_4',0.05427743387610282,0.011385372908382999,117
10296,0.9999,'a/chicken/guangxi/463/2006_CLADE2_3_4',0.05163842776494671,0.011385372908382999,117
10530,0.9999,'a/duck/hunan/1608/2005_CLADE2_3_2',0.05110655140555762,0.014668602648219467,58
10530,0.9999,'a/quail/guangxi/575/2005_CLADE2_3_2',0.051818079778839836,0.014668602648219467,58
10530,0.9999,'a/duck/hunan/1265/2005_CLADE2_3_2',0.049791842704035826,0.014668602648219467,58
10530,0.9999,'a/goose/yunnan/4494/2005_CLADE2_3_2',0.05575175367087181,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/2926/2005_CLADE2_3_2',0.0550874326064494,0.014668602648219467,58
10530,0.9999,'a/goose/guangxi/3017/2005_CLADE2_3_2',0.055087446337771594,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/793/2005_CLADE2_3_2',0.04849336533984642,0.014668602648219467,58
10530,0.9999,'a/duck/yunnan/5251/2005_CLADE2_3_2',0.05442962766797196,0.014668602648219467,58
10530,0.9999,'a/duck/yunnan/4589/2005_CLADE2_3_2',0.0577418012795605,0.014668602648219467,58
10530,0.9999,'a/owstons_civet/vietnam/1/2005_CLADE2_3_2',0.055734045960037,0.014668602648219467,58
10530,0.9999,'a/duck/yunnan/5820/2005_CLADE2_3_2',0.05443062766847199,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/3085/2005_CLADE2_3_2',0.05509132662086606,0.014668602648219467,58
10530,0.9999,'a/duck/yunnan/5877/2005_CLADE2_3_2',0.05376646079837829,0.014668602648219467,58
10530,0.9999,'a/duck/china/e319-2/03_CLADE2_3_2',0.04505838373782981,0.014668602648219467,58
10530,0.9999,'a/chicken/guangxi/3154/2005_CLADE2_3_2',0.05642929014629343,0.014668602648219467,58
10530,0.9999,'a/chicken/vietnam/ty25/2005_CLADE2_3_2',0.05769792444603689,0.014668602648219467,58
10530,0.9999,'a/chicken/guangxi/2448/2004_CLADE2_3_2',0.04980469671708778,0.014668602648219467,58
10530,0.9999,'a/goose/yunnan/4129/2005_CLADE2_3_2',0.0550910868177482,0.014668602648219467,58
10530,0.9999,'a/goose/yunnan/6027/2005_CLADE2_3_2',0.05511091820347274,0.014668602648219467,58
10530,0.9999,'a/duck/yunnan/6607/2005_CLADE2_3_2',0.05975201662114715,0.014668602648219467,58
10530,0.9999,'a/ph/st/44/2004_CLADE2_3_2',0.04384480403702914,0.014668602648219467,58
10530,0.9999,'a/chicken/guangdong/1/2005_CLADE2_3_2',0.05662050829431033,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/3548/2005_CLADE2_3_2',0.05641887577797377,0.014668602648219467,58
10530,0.9999,'a/pheasant/shantou/2239/2006_CLADE2_3_2',0.058515704756017736,0.014668602648219467,58
10530,0.9999,'a/chicken/viet_nam/10/2005_CLADE2_3_2',0.051784507897294434,0.014668602648219467,58
10530,0.9999,'a/goose/guangxi/3714/2005_CLADE2_3_2',0.05509251900747581,0.014668602648219467,58
10530,0.9999,'a/goose/yunnan/3720/2005_CLADE2_3_2',0.05508849649946073,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/4184/2005_CLADE2_3_2',0.056415003074481156,0.014668602648219467,58
10530,0.9999,'a/goose/guangxi/345/2005_CLADE2_3_2',0.05111242852669964,0.014668602648219467,58
10530,0.9999,'a/duck/yunnan/1126/2006_CLADE2_3_2',0.05982895502871842,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/951/2005_CLADE2_3_2',0.05377580075886678,0.014668602648219467,58
10530,0.9999,'a/chicken/shantou/810/05_CLADE2_3_2',0.05662050829431033,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/3819/2005_CLADE2_3_2',0.05707752040018906,0.014668602648219467,58
10530,0.9999,'a/duck/vietnam/568/2005_CLADE2_3_2',0.05440780703266527,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/351/2004_CLADE2_3_2',0.048498951250130755,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/4016/2005_CLADE2_3_2',0.053148342333248895,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/89/2006_CLADE2_3_2',0.058415988112266726,0.014668602648219467,58
10530,0.9999,'a/grey_heron/hong_kong/728/2004_CLADE2_3_2',0.04863133001671111,0.014668602648219467,58
10530,0.9999,'a/chinese_pond_heron/hong_kong/18/2005_CLADE2_3_2',0.05138614957246907,0.014668602648219467,58
10530,0.9999,'a/quail/shantou/911/05_CLADE2_3_2',0.056608531070707874,0.014668602648219467,58
10530,0.9999,'a/goose/guangxi/3316/2005_CLADE2_3_2',0.053085433124333524,0.014668602648219467,58
10530,0.9999,'a/grey_heron/hong_kong/837/2004_CLADE2_3_2',0.0514289716229707,0.014668602648219467,58
10530,0.9999,'a/duck/viet_nam/12/2005_CLADE2_3_2',0.055720680388446374,0.014668602648219467,58
10530,0.9999,'a/chicken/guangdong/178/04_CLADE2_3_2',0.045814061616499806,0.014668602648219467,58
10530,0.9999,'a/quail/viet_nam/15/2005_CLADE2_3_2',0.057041515977388706,0.014668602648219467,58
10530,0.9999,'a/goose/yunnan/4804/2005_CLADE2_3_2',0.05442661876790691,0.014668602648219467,58
10530,0.9999,'a/duck/yunnan/4400/2005_CLADE2_3_2',0.055091740493399315,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/3741/2005_CLADE2_3_2',0.055753626711754926,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/3364/2005_CLADE2_3_2',0.05509451900847587,0.014668602648219467,58
10530,0.9999,'a/chicken/guiyang/2147/2005_CLADE2_3_2',0.055088180489828574,0.014668602648219467,58
10530,0.9999,'a/chicken/viet_nam/17/2005_CLADE2_3_2',0.05902486110162458,0.014668602648219467,58
10530,0.9999,'a/muscovy_duck/vietnam/1455/2006_CLADE2_3_2',0.05539472869569676,0.014668602648219467,58
10530,0.9999,'a/duck/guangxi/4196/2005_CLADE2_3_2',0.055750869035346685,0.014668602648219467,58
10530,0.9999,'a/chicken/guangxi/2461/2004_CLADE2_3_2',0.04913897884633434,0.014668602648219467,58
10530,0.9999,'a/chicken/guangxi/3791/2005_CLADE2_3_2',0.05707603344659462,0.014668602648219467,58
10530,0.9999,'a/goose/yunnan/6368/2005_CLADE2_3_2',0.05909188255584067,0.014668602648219467,58
10530,0.9999,'a/chicken/primorje/1/2008_CLADE2_3_2',0.07454296305313204,0.014668602648219467,58
10530,0.9999,'a/chicken/guangxi/604/2005_CLADE2_3_2',0.04981706135957959,0.014668602648219467,58
10645,0.9999,'a/duck/hunan/533/2004_CLADE2_3_1',0.04571395538194264,0.014059580587627823,13
10645,0.9999,'a/chicken/hunan/999/2005_CLADE2_3_1',0.05438828856020816,0.014059580587627823,13
10645,0.9999,'a/duck/hunan/152/2005_CLADE2_3_1',0.05372545434093675,0.014059580587627823,13
10645,0.9999,'a/duck/hunan/114/05_CLADE2_3_1',0.053729680578176335,0.014059580587627823,13
10645,0.9999,'a/duck/hunan/733/2004_CLADE2_3_1',0.04565552023323826,0.014059580587627823,13
10645,0.9999,'a/dk/hn/303/2004_CLADE2_3_1',0.04632433015230269,0.014059580587627823,13
10645,0.9999,'a/duck/hunan/127/2005_CLADE2_3_1',0.05306828395673024,0.014059580587627823,13
10645,0.9999,'a/dk/hn/101/2004_CLADE2_3_1',0.04764533228658493,0.014059580587627823,13
10645,0.9999,'a/duck/hunan/157/2005_CLADE2_3_1',0.05505294310213391,0.014059580587627823,13
10645,0.9999,'a/dk/hn/5806/2003_CLADE2_3_1',0.043017210245022634,0.014059580587627823,13
10645,0.9999,'a/duck/hunan/139/2005_CLADE2_3_1',0.05438731088965686,0.014059580587627823,13
10645,0.9999,'a/duck/hubei/3/2005_CLADE2_3_1',0.04631919384480141,0.014059580587627823,13
10645,0.9999,'a/chicken/guangdong/191/04_CLADE2_3_1',0.04903902934869977,0.014059580587627823,13
10670,0.9999,'a/bar-headed_goose/qinghai/75/05_CLADE2_2',0.052888078029618694,0.015818394395788915,353
10670,0.9999,'a/iraq/755/2006_CLADE2_2',0.0601330887167647,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd218/2006_CLADE2_2',0.055502351494892535,0.015818394395788915,353
10670,0.9999,'a/grey_lag_goose/denmark/6692/06_CLADE2_2',0.05420998324882345,0.015818394395788915,353
10670,0.9999,'a/common_buzzard/bavaria/11/2006_CLADE2_2',0.05748540600144914,0.015818394395788915,353
10670,0.9999,'a/egypt/4226-namru3/2007_CLADE2_2',0.06872590720649932,0.015818394395788915,353
10670,0.9999,'a/chicken/navapur/india/7972/2006_CLADE2_2',0.05614950268137781,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/od8/2006_CLADE2_2',0.05682580226229014,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/3049namru3-clevb75/2007_CLADE2_2',0.06141427616151897,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/3044namru3-clevb59/2007_CLADE2_2',0.0653059004139439,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/astrakhan/ast05-2-7/2005_CLADE2_2',0.05616111008622022,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/f4/2006_CLADE2_2',0.06141834700929799,0.015818394395788915,353
10670,0.9999,'a/chicken/kurgan/3/2005_CLADE2_2',0.05549930899033168,0.015818394395788915,353
10670,0.9999,'a/egypt/1731-namru3/2007_CLADE2_2',0.0634136240260311,0.015818394395788915,353
10670,0.9999,'a/crow/peshawer/narc7914/2007_CLADE2_2',0.05945280390693782,0.015818394395788915,353
10670,0.9999,'a/great_crested_grebe/denmark/7498/06_CLADE2_2',0.054874941688858654,0.015818394395788915,353
10670,0.9999,'a/egypt/2631-namru3/2007_CLADE2_2',0.06408727171471061,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/czech_republic/7208/06_CLADE2_2',0.058783060591003036,0.015818394395788915,353
10670,0.9999,'a/duck/tuva/01/2006_CLADE2_2',0.05811705073691703,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/957-20/2006_CLADE2_2',0.052874612599727124,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/07632s-nlqp/2007_CLADE2_2',0.07150848646731395,0.015818394395788915,353
10670,0.9999,'a/egypt/2620-namru3/2007_CLADE2_2',0.0680376987242197,0.015818394395788915,353
10670,0.9999,'a/duck/switzerland/v389/2006_CLADE2_2',0.05814320463813514,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9387namru3-clevb148/2007_CLADE2_2',0.07397919584104694,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/12380n3-clevb/2006_CLADE2_2',0.059445403466549356,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1129n3-hk9/2007_CLADE2_2',0.06141449972842931,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/mongolia/1/05_CLADE2_2',0.056171066232477064,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/641/2006_CLADE2_2',0.054842797196738555,0.015818394395788915,353
10670,0.9999,'a/chicken/sudan/2115-10/2006_CLADE2_2',0.06010623060343508,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/12379n3-clevb/2006_CLADE2_2',0.06010452975081487,0.015818394395788915,353
10670,0.9999,'a/chicken/suzdalka/06/05_CLADE2_2',0.05485345228013492,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd130b/2006_CLADE2_2',0.054842541694500604,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/3047namru3-clevb63/2007_CLADE2_2',0.0699730057497524,0.015818394395788915,353
10670,0.9999,'a/quail/egypt/3050namru3-clevb77/2007_CLADE2_2',0.06474153895944787,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/if10/2006_CLADE2_2',0.054186948264223087,0.015818394395788915,353
10670,0.9999,'a/crow/egypt/9382namru3-clevb111/2007_CLADE2_2',0.06663195379506796,0.015818394395788915,353
10670,0.9999,'a/chicken/rostov-on-don/35/2007_CLADE2_2',0.06472605257242497,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/0836s-nlqp/2008_CLADE2_2',0.06996385112395023,0.015818394395788915,353
10670,0.9999,'a/chicken/rostov/22-1/2007_CLADE2_2',0.06276189492089844,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/3046namru3-clevb62/2007_CLADE2_2',0.0666233870332999,0.015818394395788915,353
10670,0.9999,'a/chicken/czech_republic/11242-38/07_CLADE2_2',0.06404656790358426,0.015818394395788915,353
10670,0.9999,'a/duck/germany/r751/06_CLADE2_2',0.05418249251601895,0.015818394395788915,353
10670,0.9999,'a/canada_goose/sweden/v978/2006_CLADE2_2',0.052879034683170845,0.015818394395788915,353
10670,0.9999,'a/egypt/10215-namru3/2007_CLADE2_2',0.07130111364652145,0.015818394395788915,353
10670,0.9999,'a/eagle_owl/sweden/v1218/2006_CLADE2_2',0.05354335414710558,0.015818394395788915,353
10670,0.9999,'a/chicken/jalgaon/8824/2006_CLADE2_2',0.06418029385224494,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/oyo14/2007_CLADE2_2',0.06152809304168291,0.015818394395788915,353
10670,0.9999,'a/goose/krasnoozerka/627/2005_CLADE2_2',0.05550553215779875,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9383namru3-clevb112/2007_CLADE2_2',0.06663195379506796,0.015818394395788915,353
10670,0.9999,'a/peregrine_falcon/slovakia/vh246/06_CLADE2_2',0.05878169255930153,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/fa7/2006_CLADE2_2',0.05352791544551146,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd311/2006_CLADE2_2',0.055495604336461085,0.015818394395788915,353
10670,0.9999,'a/egypt/2616-namru3/2007_CLADE2_2',0.06934970608216681,0.015818394395788915,353
10670,0.9999,'a/chicken/afghanistan/1573-92/2006_CLADE2_2',0.05484126186536409,0.015818394395788915,353
10670,0.9999,'a/egypt/4081-namru3/2007_CLADE2_2',0.06740649872947985,0.015818394395788915,353
10670,0.9999,'a/egypt/1394-namru3/2007_CLADE2_2',0.0654052906678548,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9386namru3-clevb136/2007_CLADE2_2',0.07198647237101986,0.015818394395788915,353
10670,0.9999,'a/goose/shantou/2086/2006_CLADE2_5',0.06186971744085461,0.015818394395788915,353
10670,0.9999,'a/duck/switzerland/v426/2006_CLADE2_2',0.056828328449325574,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9389namru3-clevb150/2007_CLADE2_2',0.06596513320875783,0.015818394395788915,353
10670,0.9999,'a/chicken/omsk/14/05_CLADE2_2',0.05222041635359323,0.015818394395788915,353
10670,0.9999,'a/egypt/2991-namru3/2006_CLADE2_2',0.05813295393060886,0.015818394395788915,353
10670,0.9999,'a/chicken/shantou/3744/2003_CLADEoutliers',0.04612069477566944,0.015818394395788915,353
10670,0.9999,'a/egypt/2629-namru3/2007_CLADE2_2',0.06341849551422754,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1078-namru3/2006_CLADE2_2',0.06208643270839662,0.015818394395788915,353
10670,0.9999,'a/goose/shantou/239/2006_CLADE2_5',0.06321525546663677,0.015818394395788915,353
10670,0.9999,'a/bar-headed_goose/qinghai/65/05_CLADE2_2',0.05098204395897207,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/088s-nlqp/2008_CLADE2_2',0.07084836315743319,0.015818394395788915,353
10670,0.9999,'a/common_buzzard/germany/r870/06_CLADE2_2',0.054847429141107774,0.015818394395788915,353
10670,0.9999,'a/guinea_fowl/jwp/nigeria/vrd252/2006_CLADE2_2',0.053540488673820975,0.015818394395788915,353
10670,0.9999,'a/mute_swan/france/06303/2006_CLADE2_2',0.0607712320301166,0.015818394395788915,353
10670,0.9999,'a/egypt/3401-namru3/2008_CLADE2_2',0.0706894419813294,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/r2/2007_CLADE2_2',0.0700894637595477,0.015818394395788915,353
10670,0.9999,'a/duck/korea/esd1/03_CLADE2_5',0.04349044998890061,0.015818394395788915,353
10670,0.9999,'a/goosander/switzerland/v82/06_CLADE2_2',0.058806203466821534,0.015818394395788915,353
10670,0.9999,'a/mute_swan/germany/r797/06_CLADE2_2',0.058807596127772054,0.015818394395788915,353
10670,0.9999,'a/egypt/3300-namru3/2008_CLADE2_2',0.08093565172652306,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9385namru3-clevb125/2007_CLADE2_2',0.07133037427934269,0.015818394395788915,353
10670,0.9999,'a/egypt/1604-namru3/2007_CLADE2_2',0.06207275117906757,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1047-54/2006_CLADE2_2',0.056163044653220424,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd368/2006_CLADE2_2',0.0541868332391638,0.015818394395788915,353
10670,0.9999,'a/goosander/sweden/v539/2006_CLADE2_2',0.05420954145703311,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/vrd44/2006_CLADE2_2',0.059507774907443536,0.015818394395788915,353
10670,0.9999,'a/domestic_cat/iraq/820/2006_CLADE2_2',0.05816969912701632,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/czech_republic/6206/06_CLADE2_2',0.05878417145485259,0.015818394395788915,353
10670,0.9999,'a/chicken/india/niv33487/06_CLADE2_2',0.052872850564239585,0.015818394395788915,353
10670,0.9999,'a/canada_goose/germany/r71/2006_CLADE2_2',0.05549849909844777,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/astrakhan/ast05-2-8/2005_CLADE2_2',0.05550327004331462,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9392namru3-clevb167/2007_CLADE2_2',0.07331992643199549,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-5/2007_CLADE2_2',0.061425278397858836,0.015818394395788915,353
10670,0.9999,'a/chicken/sudan/1784/2006_CLADE2_2',0.06076093110707302,0.015818394395788915,353
10670,0.9999,'a/peacock/chakshahzad/narc9238/2007_CLADE2_2',0.060764861715106436,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/07264s-nlqp/2007_CLADE2_2',0.06541243691818496,0.015818394395788915,353
10670,0.9999,'a/duck/novosibirsk/02/05_CLADE2_2',0.052216314323976325,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/9388namru3-clevb149/2007_CLADE2_2',0.06340805797224644,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/07125-nlqp/2007_CLADE2_2',0.06141480586202244,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-10/2007_CLADE2_2',0.060103803637500584,0.015818394395788915,353
10670,0.9999,'a/iraq/754/2006_CLADE2_2',0.059478219668056796,0.015818394395788915,353
10670,0.9999,'a/chicken/korea/is3/2006_CLADE2_2',0.061418317173545366,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/3/2006_CLADE2_2',0.05878420624096973,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1709-6/2008_CLADE2_2',0.07084936315793322,0.015818394395788915,353
10670,0.9999,'a/cat/germany/606/2006_CLADE2_2',0.054186880472875676,0.015818394395788915,353
10670,0.9999,'a/duck/germany/r592/06_CLADE2_2',0.0561748483293408,0.015818394395788915,353
10670,0.9999,'a/egypt/10216-namru3/2007_CLADE2_2',0.07069537834749354,0.015818394395788915,353
10670,0.9999,'a/chicken/oita/8/2004_CLADE2_5',0.04415712610513473,0.015818394395788915,353
10670,0.9999,'a/great_black-headed_gull/qinghai/2/05_CLADE2_2',0.052889078030118726,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/f6/2007_CLADE2_2',0.06405946217267633,0.015818394395788915,353
10670,0.9999,'a/egypt/4082-namru3/2007_CLADE2_2',0.06740531889770826,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1892n3-hk49/2007_CLADE2_2',0.06537658910481917,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/06541-nlqp/2006_CLADE2_2',0.060759299980383305,0.015818394395788915,353
10670,0.9999,'a/duck/hubei/wp/2003_CLADE2_5',0.03821056517235743,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/06207-nlqp/2006_CLADE2_2',0.058791011757034536,0.015818394395788915,353
10670,0.9999,'a/buzzard/bavaria/5/2006_CLADE2_2',0.056831543215236015,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/astrakhan/ast05-2-1/2005_CLADE2_2',0.05484927267506073,0.015818394395788915,353
10670,0.9999,'a/mute_swan/bavaria/12/2006_CLADE2_2',0.060097179512380215,0.015818394395788915,353
10670,0.9999,'a/duck/egypt/07322s-nlqp/2007_CLADE2_2',0.06472200326016446,0.015818394395788915,353
10670,0.9999,'a/iraq/659/2006_CLADE2_2',0.05947644501343549,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/so470/2006_CLADE2_2',0.05879114953928752,0.015818394395788915,353
10670,0.9999,'a/mallard/italy/332/2006_CLADE2_2',0.05944074786685726,0.015818394395788915,353
10670,0.9999,'a/houbara_bustard/saudi_arabia/6732-1/20_CLADE2_2',0.06141480166345905,0.015818394395788915,353
10670,0.9999,'a/cygnus_olor/czech_republic/5170/2006_CLADE2_2',0.05812886550157712,0.015818394395788915,353
10670,0.9999,'a/black-necked_grebe/germany/r1393/07_CLADE2_2',0.0633863043351339,0.015818394395788915,353
10670,0.9999,'a/eagle_owl/germany/r1166/06_CLADE2_2',0.05945943156428797,0.015818394395788915,353
10670,0.9999,'a/nigeria/6e/07_CLADE2_2',0.06339348355156532,0.015818394395788915,353
10670,0.9999,'a/chicken/egypt/1709-5/2008_CLADE2_2',0.0728205867097866,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/og4/2007_CLADE2_2',0.0614233194962923,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1071-3/2007_CLADE2_2',0.05879353028035889,0.015818394395788915,353
10670,0.9999,'a/goose/suzdalka/10/05_CLADE2_2',0.056196795436085065,0.015818394395788915,353
10670,0.9999,'a/chicken/nigeria/1047-62/2006_CLADE2_2',0.056814841622422216,0.015818394395788915,353
